codigo_produto,codigo,descricao,completo,rua,andar,edificio,apartamento
10409717491,05.MP.N.70402,"ORIFICIO CALIBRADO 1 FURO x 2,5MM CAPILAR FT40/50/70 FH80",01-02-19-M01,01,02,19,M01
10409717505,05.MP.N.70409,"ORIFICIO CALIBRADO 3 FURO 1,50MM X 2 FUROS 2,00MM CAPILAR COMP 1 FT240",01-02-19-M01,01,02,19,M01
10409717487,05.MP.N.70400,ORIFICIO CALIBRADO SEM FURO CAPILAR,01-02-19-M01,01,02,19,M01
10409717479,05.MP.N.70301,INSERTO LOKRING 3/8,01-02-19-P02,01,02,19,P02
10409717483,05.MP.N.70303,JUNTA LOKRING 3/8,01-02-19-P02,01,02,19,P02
10409717485,05.MP.N.70304,JUNTA LOKRING C/ REDUCAO 3/8 PARA 1/2,01-02-19-M05,01,02,19,M05
10412613384,05.MP.N.61112,CURVA 90 COBRE 7/8 PAREDE MIN 1.2MM - SUCCAO FT60 A 240 C/ DEGELO FT120 A 240 S/ DEGELO FH100/160/,01-02-19-M04,01,02,19,M04
10740252453,07.MP.N.61122,LUVA REDUCAO COBRE 5/8 X 1/2,01-02-19-B03,01,02,19,B03
10446716998,07.MP.N.61115,LUVA REDUCAO COBRE 3/4 X 1/2,01-02-19-B02,01,02,19,B02
10409717329,07.MP.N.61105,LUVA REDUCAO COBRE 7/8 X 1/2 DESCARGA FT60 A 240 C/ DEGELO FH80 A 240 C/ DEGELO,01-02-19-B01,01,02,19,B01
10409717321,05.MP.N.61101,"OBSOLETO - CURVA 90 COBRE 1/2 PAREDE MIN 1,0MM",01-02-19-B04,01,02,19,B04
10767034318,01.MP.N.61123,MANIFOLD DE COBRE EM Y 3/8 PAREDE 0.79MM,01-02-19-B05,01,02,19,B05
10542540780,05.MP.N.61120,MANIFOLD DE COBRE EM Y 1/2,01-02-19-B08,01,02,19,B08
10782207429,05.MP.N.61124,TEE CONEXAO COBRE 5/8 PAREDE 0.91 MM - TP058,01-02-19-B07,01,02,19,B07
10550251860,05.MP.N.61118,TEE CONEXAO COBRE 3/4 PAREDE 0.79 MM - TP034,01-02-19-B06,01,02,19,B06
10409717335,05.MP.N.61108,"TUBO 3/8 COBRE FLEXIVEL PAREDE 1/32(0,79mm)",01-01-19-001,01,01,19,001
10409717333,05.MP.N.61107,"TUBO 3/4 COBRE FLEXIVEL PAREDE 1/32(0,79mm)",01-01-19-001,01,01,19,001
10409717547,04.MP.N.71020,OBSOLETO - COMPRESSOR FT40B/D ROTATIVO MONO 220V 30000BTU R22 COD: PH401X3CS3MUU QVS407KAB SHV73YC4-U TH410DG-C8DU,03-02-20-001,03,02,20,001
10531750929,04.MP.I.80342,COMPRESSOR DC INVERTER R290 35674BTU HIGHLY WHP13300PSDPC8FQ - 13160001000248,03-03-20-001,03,03,20,001
10409717133,01.MP.N.30030,ADESIVO LATERAL LOGO FROMTHERM - N01.0 N02.0 - BRANCO,01-02-19-M06,01,02,19,M06
10409717109,01.MP.N.30018,ADESIVO FT25 INDICACAO DE MODELO - N01.0 - BRANCO,01-02-19-M06,01,02,19,M06
10409717085,01.MP.N.30007,OBSOLETO - ADESIVO FH160 INDICACAO DE MODELO - N03.0 - BRANCO,01-02-19-M06,01,02,19,M06
10409717097,01.MP.N.30012,OBSOLETO - ADESIVO FT100 INDICACAO DE MODELO - N02.0 - BRANCO,01-02-19-M06,01,02,19,M06
10409717087,01.MP.N.30008,OBSOLETO - ADESIVO FH240 INDICACAO DE MODELO - N03.0 - BRANCO,01-02-19-M06,01,02,19,M06
10409717083,01.MP.N.30006,OBSOLETO - ADESIVO FH100 INDICACAO DE MODELO - N03.0 - BRANCO,01-02-19-M06,01,02,19,M06
10409717099,01.MP.N.30013,ADESIVO FT120 INDICACAO DE MODELO - N03.0 - BRANCO,01-02-19-M06,01,02,19,M06
10409717127,01.MP.N.30027,OBSOLETO - ADESIVO LATERAL LOGO FROMTHERM TAMANHO GRANDE - FT240 - N03.0.1,01-02-19-M06,01,02,19,M06
10409717129,01.MP.N.30028,OBSOLETO - ADESIVO LATERAL LOGO FROMTHERM - N03.0 - BRANCO,01-02-19-M06,01,02,19,M06
10409717101,01.MP.N.30014,ADESIVO FT160 INDICACAO DE MODELO - N03.0 - BRANCO,01-02-19-M06,01,02,19,M06
10409717115,01.MP.N.30021,ADESIVO FT60 INDICACAO DE MODELO - N02.0 - BRANCO,01-02-19-M06,01,02,19,M06
10409717119,01.MP.N.30023,ADESIVO FT80 INDICACAO DE MODELO - N02.0 - BRANCO,01-02-19-M06,01,02,19,M06
10409717103,01.MP.N.30015,ADESIVO FT180 INDICACAO DE MODELO - N03.0 - BRANCO,01-02-19-M06,01,02,19,M06
10409717095,01.MP.N.30011,OBSOLETO - ADESIVO FH80 INDICACAO DE MODELO - N02.0 - BRANCO,01-02-19-M06,01,02,19,M06
10409717107,01.MP.N.30017,ADESIVO FT240 INDICACAO DE MODELO - N03.0 - BRANCO,01-02-19-M06,01,02,19,M06
10409717111,01.MP.N.30019,ADESIVO FT40 INDICACAO DE MODELO - N01.0 - BRANCO,01-02-19-M06,01,02,19,M06
10527880072,01.MP.N.30062,ADESIVO LATERAL LOGO FROMTHERM - N03.3 - PRETO,01-02-19-M07,01,02,19,M07
10409717105,01.MP.N.30016,ADESIVO FT20 LATERAL LOGO FROMTHERM  - N07.3 - PRETO,01-02-19-M07,01,02,19,M07
10718089887,01.MP.N.30080,ADESIVO LATERAL LOGO FROMTHERM - N01.3 N02.3 - PRETO,01-02-19-M07,01,02,19,M07
10455185691,01.MP.N.30046,OBSOLETO - ADESIVO FTI55 BR INDICACAO DE MODELO - N8.3 - PRETO,01-02-19-M06,01,02,19,M06
10693517580,01.MP.N.30067,ADESIVO FT50 INDICACAO DE MODELO - N08.3 - PRETO,01-02-19-M07,01,02,19,M07
10489854483,01.MP.N.30060,OBSOLETO - ADESIVO FTI45 BR INDICACAO DE MODELO - N8.3 - PRETO,01-02-19-M07,01,02,19,M07
10409717089,01.MP.N.30009,ADESIVO FH40 INDICACAO DE MODELO REV2 - N01.3 - PRETO,01-02-19-M07,01,02,19,M07
10455185560,01.MP.N.30045,OBSOLETO - ADESIVO FTI35 BR INDICACAO DE MODELO - N08.3 - PRETO,01-02-19-M07,01,02,19,M07
10489854328,01.MP.N.30059,OBSOLETO - ADESIVO FTI75 BR INDICACAO DE MODELO - N8.3 - PRETO,01-02-19-M07,01,02,19,M07
10489854138,01.MP.N.30058,ADESIVO FTI115 INDICACAO DE MODELO - N03.3 - PRETO,01-01-19-M07,01,01,19,M07
10718089600,01.MP.N.30070,ADESIVO FT100 INDICACAO DE MODELO - N02.3 - PRETO,01-02-19-M07,01,02,19,M07
10748669466,01.MP.N.30103,ADESIVO FH100 PRETO INDICACAO DE MODELO - N03.3 - PRETO,01-02-19-M07,01,02,19,M07
10748663680,01.MP.N.30099,ADESIVO FT120 PRETO INDICACAO DE MODELO - N03.3 - PRETO,01-02-19-M07,01,02,19,M07
10737234163,01.MP.N.30094,ADESIVO FH160 PRETO INDICACAO DE MODELO - N03.3 - PRETO,01-02-19-M07,01,02,19,M07
10737234351,01.MP.N.30095,ADESIVO FT180 PRETO INDICACAO DE MODELO - N03.3 - PRETO,01-02-19-M07,01,02,19,M07
10737233637,01.MP.N.30093,ADESIVO FT160 PRETO INDICACAO DE MODELO - N03.3 - PRETO,01-02-19-M07,01,02,19,M07
10718089028,01.MP.N.30069,ADESIVO FH80 INDICACAO DE MODELO - N02.3 - PRETO,01-02-19-M07,01,02,19,M07
10489853830,01.MP.N.30057,ADESIVO FTI145 INDICACAO DE MODELO - N03.3 - PRETO,01-02-19-M07,01,02,19,M07
10748667896,01.MP.N.30102,ADESIVO FH240 PRETO INDICACAO DE MODELO - N03.3 - PRETO,01-02-19-M07,01,02,19,M07
10748664899,01.MP.N.30101,ADESIVO FT240 PRETO INDICACAO DE MODELO - N03.3 - PRETO,01-02-19-M07,01,02,19,M07
10733049919,01.MP.N.30092,ADESIVO FTi165 TRI 380V INDICACAO DE MODELO  + CARACTERISTICAS - N03.3 - PRETO,01-01-19-M07,01,01,19,M07
10733049748,01.MP.N.30091,ADESIVO FTi165 TRI 220V INDICACAO DE MODELO + CARACTERISTICAS - N03.3 - PRETO,01-02-19-M07,01,02,19,M07
10733049076,01.MP.N.30090,ADESIVO FTi185 TRI 380V INDICACAO DE MODELO + CARACTERISTICAS - N03.3 - PRETO,01-02-19-M07,01,02,19,M07
10733048418,01.MP.N.30089,ADESIVO FTi185 TRI 220V INDICACAO DE MODELO + CARACTERISTICAS - N03.3 - PRETO,01-03-19-M07,01,03,19,M07
10770703208,01.MP.N.30100,ADESIVO MEMBRANA SMARTPOWER FRONTAL PRETA 15X33 - FTi 165/185,01-01-19-M08,01,01,19,M08
10490015691,01.MP.N.30061,ADESIVO MEMBRANA FTIBR e FTW FRONTAL,01-01-19-M08,01,01,19,M08
10547533726,01.MP.N.30064,ADESIVO MEMBRANA FTIBR FRONTAL N08 FTi 35 a 75,01-02-19-M08,01,02,19,M08
10534633440,05.MP.N.71120,CONDENSADORA FTI55 BR V1,03-02-02-002,03,02,02,002
10527219550,05.MP.N.71119,CONDENSADORA FTI75 BR V1,03-02-02-002,03,02,02,002
10409717587,05.MP.N.71110,CONDENSADORA FT20 V1,03-02-02-002,03,02,02,002
10437794406,04.MP.I.80116,#COMPRESSOR DC INVERTER R32 59942BTU 58-400V MITSUBISHI LVB53FCAMC FTi125L,03-01-17-001,03,01,17,001
10826947920,05.MP.N.90528,"VARETA DE SOLDA SILFOSCOPER 2,40 X 460MM 15% PRATA(AG) - MARCA: BRASIL SOLDAS BR-SILFOS TECH 15HGW",01-04-21-PTL,01,04,21,PTL
10409717531,04.MP.N.71012,#COMPRESSOR SCROLL R22 75000BTU TRI 220V PANASONIC CSB453H6B FT160F/H,03-02-04-001,03,02,04,001
10811172000,03.MP.N.61416,"SUPORTE DE ALUMINIO PARA QUADRO ELETRICO FTi-115 9,5mm",02-01-08-002,02,01,08,002
10724276747,01.MP.N.30083,ADESIVO LATERAL LOGO BOTAFOGO TAMANHO MEDIO REF: 160 505MM,01-03-19-M09,01,03,19,M09
10488789147,01.MP.N.30053,ADESIVO DRENO DA CONDENSADORA - FTI INVERTER IMPORTADA,01-03-19-M10,01,03,19,M10
10488789143,01.MP.N.30052,ADESIVO CABO DE ALIMENTACAO - FTI INVERTER IMPORTADA,01-03-19-M10,01,03,19,M10
10409717849,07.MP.N.90501,SOLDA ESTANHO 60X40 1MM C/ FLUXO RA (T2) ROLO 500G COBIX,01-04-21-PTL,01,04,21,PTL
10494794703,03.MP.N.61403,*SUPORTE MOTOR VENTILADOR GN03 DC INVERTER 85W-150W,02-01-09-001,02,01,09,001
10409717123,01.MP.N.30025,"ADESIVO INMETRO INDICACAO 50x22,5mm",01-03-19-M10,01,03,19,M10
10488789164,01.MP.N.30056,ADESIVO GAS REFRIGERANTE R-32 INFLAMAVEL - FTI INVERTER IMPORTADA,01-03-19-M10,01,03,19,M10
10409717069,01.MP.N.30000,ADESIVO 220V INDICACAO VOLTAGEM,01-03-19-M10,01,03,19,M10
10409717072,01.MP.N.30001,ADESIVO 380V INDICACAO VOLTAGEM,01-03-19-M10,01,03,19,M10
10488789110,01.MP.N.30049,ADESIVO DE SAÍDA VERMELHO - FTI INVERTER IMPORTADA,01-03-19-M10,01,03,19,M10
10409717076,01.MP.N.30003,ADESIVO CHOQUE ELETRICO,01-03-19-M10,01,03,19,M10
10488789119,01.MP.N.30050,ADESIVO CUIDADO COM A GRADE - FTI INVERTER IMPORTADA,01-03-19-M10,01,03,19,M10
10488789155,01.MP.N.30055,ADESIVO CUIDADOS IMPORTANTES - FTI INVERTER IMPORTADA,01-03-19-M10,01,03,19,M10
10409717121,01.MP.N.30024,ADESIVO GRADE VENTILADOR SIMBOLO ECO R410A - N08.3 - BRANCO,01-03-19-M10,01,03,19,M10
10409717074,01.MP.N.30002,ADESIVO BOMBA ALIMENTACAO,01-03-19-M10,01,03,19,M10
10409717078,01.MP.N.30004,OBSOLETO - ADESIVO DRENO INDICACAO,01-03-19-M10,01,03,19,M10
10488789094,01.MP.N.30048,ADESIVO DE ENTRADA AZUL - FTI INVERTER IMPORTADA,01-03-19-M10,01,03,19,M10
10488789132,01.MP.N.30051,ADESIVO RISCO DE CHOQUE ELETRICO - FTI INVERTER IMPORTADA,01-03-19-M10,01,03,19,M10
10488794524,01.MP.N.30054,ADESIVO DRENO - FTI INVERTER IMPORTADA,01-03-19-M10,01,03,19,M10
10409717149,01.MP.N.30038,ADESIVO QR CODE MANUAIS GERAIS HTTPS://QRCO.DE/MANUAISFROMTHERM,01-03-19-M10,01,03,19,M10
10409717135,01.MP.N.30031,ADESIVO VENTILADOR GRADE DE FERRO LOGO FROMTHERM,01-03-19-M10,01,03,19,M10
10592197760,01.MP.N.51003,ADESIVO DIAGRAMA TRI 380V FT WIFI - CONTROLADOR 42WE,01-03-19-M11,01,03,19,M11
10592193400,01.MP.N.51002,ADESIVO DIAGRAMA TRI 220V FT WIFI - CONTROLADOR 42WE,01-03-19-M11,01,03,19,M11
10592185850,01.MP.N.51001,ADESIVO DIAGRAMA MONO 220V FT WIFI - CONTROLADOR 42WE,01-03-19-M11,01,03,19,M11
10409717159,01.MP.N.30077,ADESIVO DIAGRAMA ELETRICO MTZ TRI 220V REV01,01-03-19-M11,01,03,19,M11
10409717161,01.MP.N.30076,ADESIVO DIAGRAMA ELETRICO MTZ TRI 380V REV02,01-03-19-M11,01,03,19,M11
10409717157,01.MP.N.30078,ADESIVO DIAGRAMA ELETRICO MTZ MONO 220V REV01,01-03-19-M11,01,03,19,M11
10545966173,01.MP.N.30075,ADESIVO DIAGRAMA MONO 220V FTi35 A 75 BR PLACA SOLAREAST,01-03-19-M11,01,03,19,M11
10545967194,01.MP.N.30074,ADESIVO DIAGRAMA MONO 220V FTi145 BR - PLACA SOLAREAST,01-03-19-M11,01,03,19,M11
10545967343,01.MP.N.30073,ADESIVO DIAGRAMA TRI 380V FTi115/145 - PLACA SOLAREAST,01-03-19-M11,01,03,19,M11
10545969078,01.MP.N.30072,ADESIVO DIAGRAMA MONO 220V FTi115 BR - PLACA SOLAREAST,01-03-19-M11,01,03,19,M11
10726278333,01.MP.N.30086,ADESIVO DIAGRAMA TRI 380V FTI 185 165 (PLACA SPB1-38120AA1) MV AC - SMARTPOWER 21x35 VINIL BRANCO,01-03-19-M11,01,03,19,M11
10792844648,01.MP.N.30104,ADESIVO DIAGRAMA TRI 220V FTI 165 (PLACA SPB1-38120AA1) MV AC - SMARTPOWER - 21x35 VINIL BRANCO,01-03-19-M11,01,03,19,M11
10792844960,01.MP.N.30105,ADESIVO DIAGRAMA TRI 220V FTI 185 (PLACA SPB1-38150AA1) MV AC - SMARTPOWER - 21x35 VINIL BRANCO,01-03-19-M11,01,03,19,M11
10485923917,07.MP.I.80101,TAG LOGO FROMTHERM METAL FUNDO PRETO FTI INVERTER - 14400007002166,01-04-19-PTL,01,04,19,PTL
10846770042,01.MP.N.51019,ADESIVO DIAGRAMA TRI 220V FT WIFI - CONTROLADOR 42WE - PEQUENO,01-03-19-M11,01,03,19,M11
10846770446,01.MP.N.51020,ADESIVO DIAGRAMA TRI 380V FT WIFI - CONTROLADOR 42WE - PEQUENO,01-03-19-M11,01,03,19,M11
10846770701,01.MP.N.51021,ADESIVO DIAGRAMA MONO 220V FT WIFI - CONTROLADOR 42WE - PEQUENO,01-03-19-M11,01,03,19,M11
10409717331,05.MP.N.61106,"TUBO 1/2 COBRE FLEXIVEL PAREDE 1/32(0,79mm)",01-01-19-001,01,01,19,001
10816266410,09.MC.N.11093,DISCO REBOLO BRANCO ESMERIL 6X 5/8 X 1/2 GRAO 120,01-04-21-PTL,01,04,21,PTL
10409717683,07.MP.N.90200,"BORRACHA PERFIL U 4,5X7,0X1,0MM",01-04-21-PTL,01,04,21,PTL
10409717373,04.MP.N.61604,RELE TEMPORIZADOR RTW17 30/300 SEGUNDOS,01-03-13-002,01,03,13,002
10542539259,04.MP.N.60606,CONTATORA WEG CWM50 220V,01-01-24-001,01,01,24,001
10409717225,07.MP.N.60001,ADAPTADOR CHAVE COMUTADOR KNOB,01-01-24-001,01,01,24,001
10409717658,05.MP.I.80043,OBSOLETO - VALVULA REVERSAO FTI25 DSF-4 - 13070002000305,01-03-24-PTL,01,03,24,PTL
10409717632,04.MP.I.80096,BOBINA SOLENOIDE VALVULA REVERSAO 4 VIAS 60CM,01-04-24-PTL,01,04,24,PTL
10660832151,07.MP.I.80089,CAPA DO COMPRESSOR - 13110001001282,01-04-24-G08,01,04,24,G08
10660832777,07.MP.I.80095,ALGODAO PROTECAO ACUSTICA COMPRESSOR - 13110001001284,01-01-22-002,01,01,22,002
10409717644,04.MP.I.80012,"SENSOR TEMP. SUCCAO AMARELO FTI45,55,75,105D/20K/XH-2Y/1.2m/HET - 13080009000257",01-02-22-M05,01,02,22,M05
10409717351,04.MP.I.61204,PRESSOSTATO BAIXA OPEN 05 CLOSE 20 CARTUCHO 1/4 - PRESSURE SWITCH LPS0520,01-04-20-002,01,04,20,002
10433000257,04.MP.I.80005,OBSOLETO - PRESSOSTATO DE ALTA 522 PSI 60CM SOLAREAST 60CM 13080003000904,01-03-13-002,01,03,13,002
10433000307,04.MP.I.80004,OBSOLETO - PRESSOSTATO DE BAIXA 21 PSI 60CM SOLAREAST 1308000300090,01-03-13-002,01,03,13,002
10437794572,04.MP.I.80031,OBSOLETO - PRESSOSTATO DE BAIXA 21 PSI 150CM SOLAREAST 150 CM 13080003000926,01-03-13-002,01,03,13,002
10437794566,04.MP.I.80030,OBSOLETO - PRESSOSTATO DE ALTA 522 PSI 150CM SOLAREAST 150CM - 13080003000925,01-03-13-002,01,03,13,002
10846652153,PP.52026,PREPARACAO KIT SENSORES FTi-165/185 SMART POWER,01-03-16-M05,01,03,16,M05
10409717473,05.MP.I.70201,FILTRO SECADOR CONEXAO 1/2 - FILTER DRIER SDML304S 1/2,01-01-13-001,01,01,13,001
10485147821,03.MP.I.80058,GRADE VENTILADOR N11.3.0 SOLAREAST FTi125 610MM 32201001000201,01-01-03-001,01,01,03,001
10485147821,03.MP.I.80058,GRADE VENTILADOR N11.3.0 SOLAREAST FTi125 610MM 32201001000201,01-01-03-002,01,01,03,002
10485147821,03.MP.I.80058,GRADE VENTILADOR N11.3.0 SOLAREAST FTi125 610MM 32201001000201,01-02-03-002,01,02,03,002
10485147821,03.MP.I.80058,GRADE VENTILADOR N11.3.0 SOLAREAST FTi125 610MM 32201001000201,01-03-03-002,01,03,03,002
10485147821,03.MP.I.80058,GRADE VENTILADOR N11.3.0 SOLAREAST FTi125 610MM 32201001000201,01-02-05-001,01,02,05,001
10516710969,09.MC.N.10664,TARUGO PU 25MM 90 SHORE VERMELHO,01-04-19-PTL,01,04,19,PTL
10431263147,05.MP.I.80045,*CORPO VALVULA REVERSAO 60000BTU 4 VIAS DSF-20-2230 - 13070002001183,01-02-13-002,01,02,13,002
10437794425,04.MP.I.80213,PLACA ELETRONICA FTi25D - KVB102FEUMC/201-A19017C/9A/HET - 13080002000486,01-04-18-PTL,01,04,18,PTL
10523242171,04.MP.I.80215,PLACA ELETRONICA FTi35D MONO - SVB120FCWMC-A19017B-9A-HET/POSTERIOR JUNHO - 13080014000003,01-04-18-PTL,01,04,18,PTL
10722532212,04.MP.I.60811,*MOTOR VENTILADOR 150W DC INVERTER 310VDC - JIAGMAN RD150RHA2,01-01-10-002,01,01,10,002
10722532212,04.MP.I.60811,*MOTOR VENTILADOR 150W DC INVERTER 310VDC - JIAGMAN RD150RHA2,01-02-08-002,01,02,08,002
10717011791,05.MP.N.70308,INSERTO LOKRING 5/8,01-02-19-M12,01,02,19,M12
10716961492,05.MP.N.70307,JUNTA LOKRING 5/8,01-02-19-M12,01,02,19,M12
10409711899,09.MC.N.10024,AMPOLAS DE VIDRO 2X14 (REED SWITCH),01-03-20-PTL,01,03,20,PTL
10542526308,04.MP.N.71033,#COMPRESSOR SCROLL R22 126300BTUS TRI 380V PANASONIC CSC753H9H FT240J/L,03-01-14-002,03,01,14,002
10409717361,09.MP.N.61500,"REBITE ALUMINIO 4,0X10MM",01-02-21-PTL,01,02,21,PTL
10409717523,04.MP.N.71008,#COMPRESSOR SCROLL R410A 48000BTUS TRI 380V COPELAND ZP44KUETF7 FH80J/L,03-01-17-001,03,01,17,001
10409717509,04.MP.N.71001,#COMPRESSOR SCROLL R410A 60000BTUS TRI 380V COPELAND ZP57KSETF7 FH100J/L,03-02-04-002,03,02,04,002
10409717517,04.MP.N.71005,#COMPRESSOR SCROLL R410A 72000BTUS TRI 380V COPELAND ZP72KCETF7 FH160J/FH240J,03-02-08-001,03,02,08,001
10734517555,03.PP.N.10926,PREPARACAO CUBA ACUSTICA FTi BR 165/185,02-01-13-001,02,01,13,001
10734517555,03.PP.N.10926,PREPARACAO CUBA ACUSTICA FTi BR 165/185,02-01-13-002,02,01,13,002
10734517555,03.PP.N.10926,PREPARACAO CUBA ACUSTICA FTi BR 165/185,02-02-13-001,02,02,13,001
10734517555,03.PP.N.10926,PREPARACAO CUBA ACUSTICA FTi BR 165/185,02-02-13-002,02,02,13,002
10409717273,04.MP.N.60601,OBSOLETO - CONTATORA WEG CW07 10E 7A,01-01-24-001,01,01,24,001
10634370103,04.MP.I.80119,*COMPRESSOR DC INVERTER R32 66495BTU 150V CRSS C-8RZ580H3AAF FTi 165H 185H,03-01-02-001,03,01,02,001
10409717537,04.MP.N.71015,#COMPRESSOR SCROLL R22 81000BTUS TRI 380V COPELAND ZR81KCTF7 FT180J/L,03-01-16-001,03,01,16,001
10409717561,04.MP.N.71027,#COMPRESSOR SCROLL R22 48000BTU MONO 220V PANASONIC CSBR145H16A FT80B/D,03-01-18-001,03,01,18,001
10409717515,04.MP.N.71004,#COMPRESSOR SCROLL R410A 72000BTUS TRI 220V COPELAND ZP72KCETF5 FH160F/FH240F,03-01-12-001,03,01,12,001
10409717507,04.MP.N.71000,#COMPRESSOR SCROLL R410A 60000BTUS TRI 220V COPELAND ZP57KSETF5 FH100F/H,03-02-12-001,03,02,12,001
10864770730,03.MP.N.62040,"TUBO CORRUGADO 19,0MM",02-02-04-002,02,02,04,002
10766868477,03.MP.N.62030,"TUBO CORRUGADO 15,8MM ou 5/8pol",02-02-04-001,02,02,04,001
10566358702,07.MP.N.90102,FIXADOR DE NYLON 15X10MM,01-03-17-001,01,03,17,001
10409717448,02.MP.N.70100,BUCHA DE REDUCAO ROSCAVEL - DRENO - 3/4 X 1/2,01-01-02-001,01,01,02,001
10520828795,BDC105A125PT,BANDEJA DE CONDENSACAO - FTi-105 125,03-02-03-001,03,02,03,001
10425870032,01.MP.N.30042,ADESIVO GRADE VENTILADOR SIMBOLO ECO R32 - N08.3 - PRETO,01-03-19-001,01,03,19,001
10871820184,03.MP.N.60413,CHAPA ALUMINIO 2MM 44X17CM FH240,01-02-20-001,01,02,20,001
10604049046,07.MP.N.10770,CABO MANGA 4X22 AWG SEM BLINDAGEM,01-02-20-001,01,02,20,001
10855342865,04.MP.I.80245,PLACA DE FILTRO 125 D MONO V2 - R-SY012-P/ 5P - 13080002000991,01-04-18-001,01,04,18,001
10870431737,03.MP.N.11219,EVA 20MM,02-03-11-001,02,03,11,001
10863954384,03.MP.N.61419,*SUPORTE MOTOR VENTILADOR N03 AC 1/2,02-01-08-002,02,01,08,002
10409717839,04.MP.N.90429,"CABO FLEXIVEL 6,00MM VERDE",01-01-18-001,01,01,18,001
10409717239,07.MP.N.60206,CANTONEIRA ALUMINIO 50X50 PARADE 2MM COF CT031 FOSCO USO: SUPORTE FT240,01-01-25-001,01,01,25,001
10692837776,03.MP.N.61406,BARRA CHATA 2POL PRETA 6MT,01-01-25-001,01,01,25,001
10504530120,03.MP.I.80084,TAMPA METAL CAIXA ELETRICA N11.3.0 SOLAREAST FTi125,02-05-08-001,02,05,08,001
10437794487,05.MP.I.80212,"EVAPORADORA FTI55,75 SOLAREAST 600*276*600 - 32210019000053",02-05-12-001,02,05,12,001
10437794487,05.MP.I.80212,"EVAPORADORA FTI55,75 SOLAREAST 600*276*600 - 32210019000053",02-05-14-001,02,05,14,001
10437794487,05.MP.I.80212,"EVAPORADORA FTI55,75 SOLAREAST 600*276*600 - 32210019000053",02-05-16-001,02,05,16,001
10437794487,05.MP.I.80212,"EVAPORADORA FTI55,75 SOLAREAST 600*276*600 - 32210019000053",02-04-14-001,02,04,14,001
10437794487,05.MP.I.80212,"EVAPORADORA FTI55,75 SOLAREAST 600*276*600 - 32210019000053",02-04-16-001,02,04,16,001
10437794487,05.MP.I.80212,"EVAPORADORA FTI55,75 SOLAREAST 600*276*600 - 32210019000053",02-04-18-001,02,04,18,001
10437794487,05.MP.I.80212,"EVAPORADORA FTI55,75 SOLAREAST 600*276*600 - 32210019000053",02-04-20-001,02,04,20,001
10437794487,05.MP.I.80212,"EVAPORADORA FTI55,75 SOLAREAST 600*276*600 - 32210019000053",02-05-22-001,02,05,22,001
10437794487,05.MP.I.80212,"EVAPORADORA FTI55,75 SOLAREAST 600*276*600 - 32210019000053",02-05-22-001,02,05,22,001
10437794487,05.MP.I.80212,"EVAPORADORA FTI55,75 SOLAREAST 600*276*600 - 32210019000053",02-05-18-001,02,05,18,001
10437794487,05.MP.I.80212,"EVAPORADORA FTI55,75 SOLAREAST 600*276*600 - 32210019000053",02-05-20-001,02,05,20,001
10437794518,05.MP.I.80235,OBSOLETO - EVAPORADORA FTI45 SOLAREAST 600*276*600/ - 32210019000108,02-03-06-001,02,03,06,001
10437794518,05.MP.I.80235,OBSOLETO - EVAPORADORA FTI45 SOLAREAST 600*276*600/ - 32210019000108,02-03-08-001,02,03,08,001
10437794518,05.MP.I.80235,OBSOLETO - EVAPORADORA FTI45 SOLAREAST 600*276*600/ - 32210019000108,02-03-10-001,02,03,10,001
10443272248,IFV-2CV,BOMBA DE AGUA INVERTER IFV 2CV,01-06-18-002,01,06,18,002
10443272248,IFV-2CV,BOMBA DE AGUA INVERTER IFV 2CV,01-05-20-001,01,05,20,001
10443272248,IFV-2CV,BOMBA DE AGUA INVERTER IFV 2CV,01-05-20-002,01,05,20,002
10443269075,IFV-1CV,BOMBA DE AGUA INVERTER IFV 1CV,01-07-18-001,01,07,18,001
10443269075,IFV-1CV,BOMBA DE AGUA INVERTER IFV 1CV,01-06-20-001,01,06,20,001
10443269075,IFV-1CV,BOMBA DE AGUA INVERTER IFV 1CV,01-06-20-002,01,06,20,002
10502445800,03.MP.I.80078,SUPORTE METAL MOTOR VENTILADOR N11.3.0 SOLAREAST FTi125,02-04-02-002,02,04,02,002
10485147845,03.MP.I.80066,PAINEL LATERAL DIREITO N11.3.0 SOLAREAST FTi125 32201001000192,02-04-22-002,02,04,22,002
10485147907,03.MP.I.80073,PAINEL FRONTAL VENTILADOR N11.3.0 SOLAREAST FTi125 32201001000497,02-03-08-002,02,03,08,002
10485147907,03.MP.I.80073,PAINEL FRONTAL VENTILADOR N11.3.0 SOLAREAST FTi125 32201001000497,02-03-10-002,02,03,10,002
10485147907,03.MP.I.80073,PAINEL FRONTAL VENTILADOR N11.3.0 SOLAREAST FTi125 32201001000497,02-03-12-002,02,03,12,002
10485147907,03.MP.I.80073,PAINEL FRONTAL VENTILADOR N11.3.0 SOLAREAST FTi125 32201001000497,02-03-12-001,02,03,12,001
10409712352,08.MP.N.10764,FILME STRETCH PRE-ESTIRADO - 17-20 MICRONS P/ APLICACAO MANUAL,03-01-01-001,03,01,01,001
10437794544,05.MP.I.80217,OBSOLETO - EVAPORADORA FTI125 SOLAREAST 740*322*700/ - 32210019000130 32151001000101,02-05-03-002,02,05,03,002
